dt,j1,j2,j3,j4,j5,j6,gripper_m
5.1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.7165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.7668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.9179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.9682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.2204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.3214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.3717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.4224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.6239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.7753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.8257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.8761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.9267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.2796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.3805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.4814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.6329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.6833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.7337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.7842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.8348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.8852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.9356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.9862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.2887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.3392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.3896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.4906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.6419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.6922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.7429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.7931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.8436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.8941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.9948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.2976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.6005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.7014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.7518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.8528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.9032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.9535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.3573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.4581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.6091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.6594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.7098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.7604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.8108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.8613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.9119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.9621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.2144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.2648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.3154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.4163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.4666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.7694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.8198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.8704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.9208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.9712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.1222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.3238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.3742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.6264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.6767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.7272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.7776,0.002705,0.0,0.0,0.0,0.0,0.0,0.0
16.8281,0.019565,0.0,0.0,0.0,0.0,0.0,0.0
16.8786,0.04304,0.0,0.0,0.0,0.0,0.0,0.0
16.9291,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
16.9793,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.0298,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.0804,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.1308,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.1813,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.2316,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.282,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.3326,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.3831,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.4334,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.4837,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.5343,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.5847,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.6351,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.6856,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.7361,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.7864,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.8369,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.8874,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.9378,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
17.9881,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.0386,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.0891,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.1395,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.19,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.2405,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.291,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.3414,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.3918,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.4423,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.4928,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.5432,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.5936,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.644,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.6945,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.745,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.7955,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.8459,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.8964,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.9468,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
18.9972,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.0475,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.0981,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.1485,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.1989,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.2495,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.2999,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.3504,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.4009,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.4512,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.5015,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.552,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.6024,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.6529,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.7033,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.7538,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.8044,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.8549,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.9052,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
19.9557,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.0062,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.0565,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.1069,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.1574,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.2079,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.2583,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.3088,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.3592,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.4096,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.4603,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.5108,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.5612,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.6115,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.6619,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.7124,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.7629,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.8134,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.8638,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.9143,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
20.9646,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
21.0151,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
21.0657,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
21.1161,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
21.1665,0.051627,0.0,0.0,0.0,0.0,0.0,0.0
