dt,j1,j2,j3,j4,j5,j6,gripper_m
5.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5368,0.0,0.0,0.000995,0.0,0.0,0.0,0.0
5.587,-0.000401,0.0,-7e-05,0.0,0.0,0.0,0.0
5.6376,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
5.6877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8387,-0.000401,0.0,0.0,0.0,0.0,0.0,0.0
5.8888,-0.000401,0.0,0.0,0.0,0.0,0.0,0.0
5.9393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5937,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
6.6441,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
6.6945,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
6.7448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.795,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
6.8454,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
6.8957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9599,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.0102,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.0604,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.1107,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.161,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.2113,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.2617,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.3122,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.3623,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.4127,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.4631,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.5134,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.5637,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.614,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.6644,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
9.7147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.8657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.9162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.9665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0167,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.0671,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.1677,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.2182,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.2685,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.3188,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.3693,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.4194,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.4699,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.5204,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.5709,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.6213,0.0,0.0,-7e-05,0.0,0.0,0.0,0.0
10.6716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.7221,0.0,0.0,-0.003456,0.0,-0.009861,0.0,0.0
10.7726,0.0,0.0,-0.032114,0.0,-0.047019,0.0,0.0
10.823,0.0,0.0,-0.058032,0.0,-0.060877,0.0,0.0
10.8736,0.0,0.000611,-0.115122,0.008814,-0.060511,0.0,0.0
10.9241,0.0,0.007016,-0.161286,0.008814,-0.050632,0.0,0.0
10.9746,0.0,0.018204,-0.208689,0.008814,-0.028292,0.0,0.0
11.025,0.0,0.032934,-0.257523,0.008814,0.0,0.0,0.0
11.0755,0.0,0.047525,-0.300005,0.008814,0.029217,0.0,0.0
11.1258,0.0,0.068644,-0.359189,0.008814,0.077562,0.0,0.0
11.176,0.0,0.093288,-0.420939,0.008814,0.128805,0.0,0.0
11.2263,0.0,0.121615,-0.481292,0.008814,0.184778,0.0,0.0
11.2767,0.0,0.147986,-0.526531,0.008814,0.231623,0.0,0.0
11.3272,0.0,0.175999,-0.588124,0.008814,0.284838,0.0,0.0
11.3777,0.0,0.20265,-0.636591,0.008814,0.321594,0.0,0.0
11.4282,0.0,0.232548,-0.680364,0.008814,0.373343,0.0,0.0
11.4785,0.0,0.264976,-0.746303,0.008814,0.431149,0.0,0.0
11.529,0.0,0.328611,-0.856555,0.008814,0.545956,0.0,0.0
11.5796,0.0,0.371301,-0.929754,0.008814,0.621756,0.015691,0.0
11.63,0.0,0.409158,-0.994995,0.008814,0.705637,0.034976,0.0
11.6803,0.0,0.459615,-1.084199,0.008814,0.815208,0.06901,0.0
11.7308,0.0,0.509584,-1.160906,0.0,0.917118,0.094091,0.0
11.7812,0.0,0.55196,-1.240912,0.0,1.030111,0.116623,0.0
11.8318,0.0,0.586448,-1.294214,0.0,1.09406,0.131144,0.0
11.8821,0.0,0.629209,-1.35551,0.0,1.193997,0.137148,0.0
11.9327,0.0,0.66223,-1.397869,-0.008919,1.248609,0.137148,0.0
11.9832,0.0,0.685112,-1.42356,-0.022637,1.297076,0.137148,0.0
12.0335,0.0,0.704136,-1.44152,-0.039043,1.322384,0.137148,0.0
12.084,0.0,0.711396,-1.441921,-0.04962,1.317985,0.137148,0.0
12.1346,0.0,0.713822,-1.441921,-0.052116,1.321005,0.137148,0.0
12.185,0.0,0.713822,-1.441921,-0.052116,1.321005,0.137148,0.0
12.2354,0.0,0.713822,-1.441921,-0.052116,1.321005,0.137148,0.0
12.2861,0.0,0.713822,-1.441921,-0.054821,1.321005,0.137148,0.0
12.3363,0.0,0.713822,-1.43768,-0.067248,1.321005,0.137148,0.0
12.3869,0.0,0.715934,-1.425445,-0.08402,1.321005,0.137148,0.0
12.4373,0.0,0.720053,-1.416474,-0.096429,1.321005,0.137148,0.0
12.4878,0.0,0.727157,-1.40684,-0.103289,1.321005,0.137148,0.0
12.5381,0.0,0.742114,-1.398236,-0.105034,1.321005,0.137148,0.0
12.5886,0.0,0.757194,-1.390399,-0.105034,1.321005,0.137148,0.0
12.6389,0.0,0.779167,-1.390225,-0.105034,1.321005,0.137148,0.0
12.6894,0.0,0.799326,-1.390225,-0.108298,1.321005,0.137148,0.0
12.74,0.0,0.821143,-1.390225,-0.112591,1.321005,0.137148,0.0
12.7904,-0.000401,0.84186,-1.390225,-0.125734,1.321005,0.137148,0.0
12.8407,-0.000401,0.861966,-1.390225,-0.135158,1.321005,0.137148,0.0
12.8912,-0.000401,0.881199,-1.390225,-0.147812,1.321005,0.137148,0.0
12.9416,-0.000401,0.903679,-1.390225,-0.166592,1.321005,0.137148,0.0
12.9921,-0.000401,0.928637,-1.390225,-0.188897,1.321005,0.137148,0.0
13.0425,-0.000401,0.942932,-1.390225,-0.204849,1.321005,0.137148,0.0
13.0931,-0.000401,0.956528,-1.390225,-0.219807,1.321005,0.137148,0.0
13.1435,-0.000401,0.971049,-1.390225,-0.233543,1.321005,0.137148,0.0
13.1937,-0.00473,0.988589,-1.390225,-0.240646,1.321005,0.137148,0.0
13.2442,-0.018099,1.007299,-1.390225,-0.240646,1.321005,0.137148,0.0
13.2948,-0.028658,1.026044,-1.390225,-0.240646,1.321005,0.137148,0.0
13.3452,-0.040003,1.043323,-1.390225,-0.240646,1.321005,0.137148,0.0
13.3956,-0.053058,1.059101,-1.390225,-0.240646,1.321005,0.137148,0.0
13.4461,-0.063163,1.077025,-1.390225,-0.240646,1.321005,0.137148,0.0
13.4966,-0.074334,1.092733,-1.38909,-0.240646,1.321005,0.137148,0.0
13.5471,-0.083898,1.102577,-1.383906,-0.240646,1.321005,0.137148,0.0
13.5974,-0.091682,1.111303,-1.374063,-0.240646,1.321005,0.137148,0.0
13.6477,-0.103795,1.115789,-1.333728,-0.240646,1.321005,0.137148,0.0
13.6986,-0.108141,1.115789,-1.304389,-0.240646,1.321005,0.137148,0.0
13.7488,-0.108141,1.115789,-1.271909,-0.240646,1.321005,0.137148,0.0
13.7993,-0.108141,1.115789,-1.239969,-0.240646,1.321005,0.137148,0.0
13.8498,-0.108141,1.115789,-1.213056,-0.240646,1.321005,0.137148,0.0
13.9001,-0.108141,1.115789,-1.194276,-0.240646,1.321005,0.137148,0.0
13.9506,-0.108141,1.115789,-1.183543,-0.240646,1.321005,0.137148,0.0
14.0011,-0.108141,1.115789,-1.169789,-0.240646,1.321005,0.137148,0.0
14.0517,-0.108141,1.115789,-1.165042,-0.240646,1.321005,0.137148,0.0
14.102,-0.108141,1.119507,-1.159876,-0.240646,1.321005,0.137148,0.0
14.1524,-0.108141,1.126523,-1.159876,-0.240646,1.321005,0.137148,0.0
14.2028,-0.108141,1.136768,-1.159876,-0.240646,1.321005,0.137148,0.0
14.2532,-0.108141,1.150451,-1.159876,-0.240646,1.321005,0.137148,0.0
14.3037,-0.108141,1.173839,-1.159876,-0.240646,1.321005,0.137148,0.0
14.3542,-0.108141,1.203282,-1.159876,-0.240646,1.321005,0.137148,0.0
14.4046,-0.108141,1.224296,-1.159876,-0.240646,1.321005,0.137148,0.0
14.455,-0.108141,1.240388,-1.159876,-0.240646,1.321005,0.137148,0.0
14.5056,-0.11006,1.254229,-1.159876,-0.240646,1.321005,0.137148,0.0
14.5561,-0.112068,1.268523,-1.158445,-0.238848,1.321005,0.135228,0.0
14.6064,-0.118944,1.281019,-1.155548,-0.234502,1.321005,0.127357,0.0
14.6569,-0.135019,1.296937,-1.139002,-0.214885,1.321005,0.110043,0.0
14.7074,-0.146904,1.304529,-1.123521,-0.19614,1.321005,0.091961,0.0
14.7578,-0.160815,1.317793,-1.106364,-0.180607,1.321005,0.070302,0.0
14.8083,-0.176278,1.334898,-1.087096,-0.165405,1.321005,0.048642,0.0
14.8588,-0.187291,1.348546,-1.075158,-0.15125,1.314163,0.031102,0.0
14.9094,-0.195006,1.363364,-1.066257,-0.138963,1.297478,0.013404,0.0
14.9596,-0.202877,1.37902,-1.062207,-0.124721,1.283131,0.0,0.0
15.0101,-0.204971,1.398113,-1.062783,-0.121702,1.261349,-0.014486,0.0
15.0605,-0.204971,1.422653,-1.062783,-0.121702,1.221713,-0.032393,0.0
15.1109,-0.204971,1.432462,-1.062783,-0.121702,1.207663,-0.040684,0.0
15.1615,-0.204971,1.44131,-1.062783,-0.119206,1.205918,-0.056723,0.0
15.2118,-0.204971,1.448239,-1.062783,-0.119206,1.205918,-0.076376,0.0
15.2623,-0.204971,1.456006,-1.060096,-0.119206,1.207907,-0.09697,0.0
15.3129,-0.204971,1.469794,-1.060096,-0.119206,1.207907,-0.105034,0.0
15.3633,-0.205931,1.480231,-1.060096,-0.119206,1.207907,-0.112277,0.0
15.4136,-0.213524,1.496794,-1.060096,-0.114319,1.206005,-0.112277,0.0
15.4641,-0.219911,1.508506,-1.060096,-0.110235,1.203754,-0.112277,0.0
15.5149,-0.228411,1.515836,-1.060096,-0.098402,1.202514,-0.112277,0.0
15.5651,-0.242304,1.527198,-1.060096,-0.071977,1.199931,-0.11486,0.0
15.6155,-0.251642,1.529973,-1.057774,-0.057631,1.191554,-0.117496,0.0
15.666,-0.255656,1.531422,-1.05081,-0.054158,1.17616,-0.118805,0.0
15.7163,-0.25789,1.531422,-1.036638,-0.048747,1.150469,-0.141337,0.0
15.7668,-0.25789,1.531422,-1.007893,-0.048747,1.112246,-0.165998,0.0
15.8172,-0.25789,1.531422,-0.968413,-0.048747,1.055645,-0.173224,0.0
15.8677,-0.25789,1.531422,-0.924658,-0.048747,0.979304,-0.183417,0.0
15.9181,-0.258693,1.531422,-0.894272,-0.048747,0.935514,-0.185389,0.0
15.9686,-0.258693,1.531422,-0.880344,-0.051522,0.909788,-0.185389,0.0
16.019,-0.258693,1.531422,-0.870448,-0.059498,0.896349,-0.185389,0.0
16.0694,-0.258693,1.531422,-0.870431,-0.066933,0.893643,-0.185389,0.0
16.1199,-0.258693,1.531422,-0.870431,-0.066933,0.893643,-0.185389,0.0
16.1704,-0.258693,1.531422,-0.870431,-0.066933,0.893643,-0.185389,0.0
16.2207,-0.258693,1.531422,-0.870431,-0.069743,0.893643,-0.185389,0.0
16.2712,-0.258693,1.52917,-0.870431,-0.075049,0.893643,-0.185389,0.0
16.3217,-0.258693,1.524877,-0.870431,-0.0821,0.896139,-0.185389,0.0
16.3722,-0.258693,1.522154,-0.870431,-0.082851,0.900066,-0.185389,0.0
16.4226,-0.258693,1.516534,-0.870431,-0.082851,0.901445,-0.185389,0.0
16.473,-0.258693,1.514893,-0.870431,-0.082851,0.901445,-0.185389,0.0
16.5236,-0.258693,1.514893,-0.870431,-0.082851,0.901445,-0.185389,0.0
16.5741,-0.258693,1.514893,-0.870431,-0.082851,0.901445,-0.185389,0.0
16.6246,-0.258693,1.514893,-0.870431,-0.082851,0.901445,-0.185389,0.0
16.6749,-0.258693,1.514893,-0.870431,-0.082851,0.901445,-0.185389,0.0
16.7255,-0.258693,1.514893,-0.870431,-0.082851,0.901445,-0.185389,0.0
16.7758,-0.258693,1.514893,-0.870431,-0.082851,0.901445,-0.185389,0.0
16.8262,-0.258693,1.514893,-0.870431,-0.082851,0.902335,-0.185389,0.0
16.8767,-0.258693,1.514893,-0.870431,-0.082851,0.902335,-0.185389,0.0
16.9271,-0.258693,1.514893,-0.870431,-0.082851,0.904081,-0.185389,0.0
16.9778,-0.258693,1.514893,-0.870431,-0.082851,0.904081,-0.185389,0.0
17.028,-0.258693,1.514893,-0.870431,-0.082851,0.904081,-0.185389,0.0
17.0783,-0.258693,1.514893,-0.870431,-0.082851,0.904081,-0.185389,0.0
17.1286,-0.258693,1.514893,-0.870431,-0.082851,0.904081,-0.185389,0.0
17.1789,-0.258693,1.514893,-0.870431,-0.082851,0.909351,-0.185389,0.0
17.2296,-0.258693,1.514893,-0.870431,-0.082851,0.927468,-0.185389,0.0
17.28,-0.258693,1.514893,-0.870431,-0.082851,0.95021,-0.185389,0.0
17.3304,-0.258693,1.514893,-0.870431,-0.082851,0.96693,-0.185389,0.0
17.3808,-0.258693,1.514893,-0.870431,-0.082851,0.979461,-0.185389,0.0
17.4312,-0.258693,1.514893,-0.870431,-0.082851,0.980997,-0.185389,0.0
17.4816,-0.258693,1.514893,-0.870431,-0.082851,0.964364,-0.183399,0.0
17.5321,-0.258693,1.514893,-0.870431,-0.082851,0.919893,-0.181532,0.0
17.5825,-0.258693,1.514893,-0.870431,-0.082851,0.912929,-0.181532,0.0
17.6329,-0.258693,1.514893,-0.870431,-0.082851,0.905774,-0.181532,0.0
17.6834,-0.258693,1.514893,-0.870431,-0.082851,0.905774,-0.181532,0.0
17.7339,-0.258693,1.514893,-0.870431,-0.082851,0.905774,-0.181532,0.0
17.7843,-0.258693,1.514893,-0.870431,-0.082851,0.905774,-0.181532,0.0
17.8349,-0.258693,1.514893,-0.870431,-0.093096,0.904552,-0.181532,0.0
17.8853,-0.258693,1.514893,-0.870431,-0.10828,0.901585,-0.184551,0.0
17.9359,-0.258693,1.514893,-0.870431,-0.125646,0.902004,-0.186,0.0
17.9862,-0.258693,1.514893,-0.870431,-0.142367,0.902004,-0.192702,0.0
18.0367,-0.258693,1.514893,-0.870431,-0.160396,0.902004,-0.194569,0.0
18.0869,-0.258693,1.514893,-0.870431,-0.179734,0.902004,-0.194569,0.0
18.1371,-0.258693,1.514893,-0.870431,-0.179437,0.901026,-0.194569,0.0
18.1876,-0.258693,1.514893,-0.870431,-0.179437,0.901026,-0.194569,0.0
18.2382,-0.258693,1.514893,-0.870431,-0.179437,0.901026,-0.194569,0.0
18.2886,-0.258693,1.514893,-0.870431,-0.179437,0.901026,-0.194569,0.0
18.339,-0.258693,1.514893,-0.870431,-0.177395,0.901026,-0.194569,0.0
18.3896,-0.258693,1.514893,-0.870431,-0.172107,0.901026,-0.194569,0.0
18.4401,-0.258693,1.514893,-0.870431,-0.152786,0.901026,-0.194569,0.0
18.4906,-0.258693,1.514893,-0.870431,-0.129469,0.901026,-0.194569,0.0
18.541,-0.258693,1.514893,-0.870431,-0.100793,0.901026,-0.194569,0.0
18.5911,-0.258693,1.514893,-0.870431,-0.086551,0.901026,-0.192667,0.0
18.6414,-0.258693,1.514893,-0.870431,-0.074456,0.901026,-0.192667,0.0
18.692,-0.258693,1.514893,-0.870431,-0.074456,0.901026,-0.192667,0.0
18.7425,-0.258693,1.514893,-0.870431,-0.074456,0.901026,-0.192667,0.0
18.7929,-0.258693,1.514893,-0.870431,-0.074456,0.901026,-0.192667,0.0
18.8434,-0.258693,1.514893,-0.870431,-0.074456,0.901026,-0.190415,0.0
18.894,-0.258693,1.514893,-0.870431,-0.082118,0.893312,-0.183696,0.0
18.9445,-0.258693,1.514893,-0.870431,-0.092974,0.887692,-0.183696,0.0
18.995,-0.258693,1.514893,-0.870431,-0.108018,0.877726,-0.183696,0.0
