dt,j1,j2,j3,j4,j5,j6,gripper_m
6.9612,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.0116,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.062,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.1123,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.1628,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.2132,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.2637,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.3141,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.3645,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.415,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.4654,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.5158,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.5663,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.6167,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.6672,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.7176,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.7681,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.8186,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.869,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.9194,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
7.97,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.0204,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.0708,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.1213,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.1716,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.2221,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.2724,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.3229,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.3734,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.4237,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.4742,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.5247,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.5752,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.6257,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.6761,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.7265,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.777,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.8274,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.8778,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.9284,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
8.9787,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.0291,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.0796,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.1302,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.1807,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.2311,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.2816,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.3318,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.382,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.4323,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.4826,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.533,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.5832,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.6335,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.6838,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.7342,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.7846,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.8348,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.8854,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.9357,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
9.9861,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
10.0363,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
10.0867,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
10.1369,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
10.1873,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
10.2377,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
10.2878,-0.015219,0.523669,-0.524192,0.111649,0.392507,-0.157149,0.0
10.3381,-0.015219,0.523669,-0.524192,0.103865,0.404515,-0.157149,0.0
10.3884,-0.012881,0.523669,-0.524192,0.106133,0.480088,-0.157149,0.0
10.4388,-0.003142,0.523669,-0.524192,0.117094,0.561944,-0.157149,0.0
10.489,0.01131,0.523669,-0.524192,0.118665,0.621075,-0.157149,0.0
10.5393,0.029234,0.521836,-0.525414,0.118665,0.623973,-0.157149,0.0
10.5898,0.043773,0.521836,-0.543338,0.118665,0.607916,-0.157149,0.0
10.6402,0.049044,0.521836,-0.567511,0.118665,0.600987,-0.157149,0.0
10.6905,0.050684,0.521836,-0.595559,0.118665,0.603011,-0.157149,0.0
10.7409,0.050684,0.521836,-0.618178,0.121056,0.606292,-0.157149,0.0
10.7912,0.050684,0.521836,-0.6353,0.144583,0.618457,-0.157149,0.0
10.8416,0.050684,0.521836,-0.641077,0.16893,0.620412,-0.157149,0.0
10.8919,0.050684,0.521836,-0.643363,0.171671,0.620412,-0.157149,0.0
10.9423,0.050684,0.521836,-0.641059,0.171671,0.621686,-0.157149,0.0
10.9927,0.050684,0.521836,-0.634619,0.159837,0.627533,-0.157149,0.0
11.0429,0.050684,0.521836,-0.627603,0.157586,0.627533,-0.157149,0.0
11.0933,0.050684,0.521836,-0.620028,0.142489,0.627533,-0.157149,0.0
11.1435,0.050684,0.521836,-0.61275,0.131772,0.627533,-0.157149,0.0
11.1939,0.050684,0.521836,-0.605542,0.124617,0.617742,-0.157149,0.0
11.2442,0.050684,0.521836,-0.595105,0.111666,0.60076,-0.157149,0.0
11.2946,0.050684,0.523599,-0.587041,0.10917,0.565085,-0.157149,0.0
11.3449,0.050684,0.523599,-0.57348,0.10917,0.516949,-0.157149,0.0
11.3952,0.050684,0.523599,-0.563532,0.10917,0.464031,-0.157149,0.0
11.4456,0.050684,0.523599,-0.55566,0.10917,0.416436,-0.157149,0.0
11.4961,0.050684,0.523599,-0.552519,0.10917,0.392751,-0.157149,0.0
11.5463,0.050684,0.523599,-0.552519,0.10917,0.390832,-0.157149,0.0
11.5966,0.050684,0.523599,-0.552519,0.107076,0.388615,-0.157149,0.0
11.6469,0.050684,0.523599,-0.552519,0.104004,0.38399,-0.157149,0.0
11.6974,0.050684,0.523599,-0.552519,0.095993,0.381581,-0.157149,0.0
11.7477,0.050684,0.523599,-0.552519,0.085364,0.362086,-0.159925,0.0
11.798,0.050684,0.523599,-0.552519,0.082729,0.340584,-0.159925,0.0
11.8483,0.050684,0.523599,-0.552519,0.082729,0.323026,-0.159925,0.0
11.899,0.050684,0.523599,-0.552519,0.082729,0.318435,-0.159925,0.0
11.9496,0.050684,0.523599,-0.552519,0.082729,0.318435,-0.159925,0.0
12.0001,0.050684,0.523599,-0.552519,0.082729,0.322554,-0.159925,0.0
12.0505,0.050684,0.523599,-0.552519,0.082729,0.325207,-0.159925,0.0
12.101,0.050684,0.523599,-0.552519,0.082729,0.327389,-0.159925,0.0
12.1514,0.050684,0.523599,-0.552519,0.082729,0.335086,-0.159925,0.0
12.2019,0.050684,0.523599,-0.552519,0.082729,0.350078,-0.159925,0.0
12.2523,0.050684,0.523599,-0.552519,0.082729,0.364652,-0.159925,0.0
12.3026,0.050684,0.523599,-0.552519,0.082729,0.381372,-0.159925,0.0
12.3531,0.050684,0.523599,-0.552519,0.082729,0.394043,-0.159925,0.0
12.4036,0.050684,0.523599,-0.552519,0.082729,0.39879,-0.159925,0.0
12.4541,0.050684,0.523599,-0.552519,0.082729,0.39879,-0.159925,0.0
12.5044,0.050684,0.523599,-0.550424,0.082729,0.39879,-0.159925,0.0
12.555,0.050684,0.523599,-0.550424,0.082729,0.39879,-0.159925,0.0
12.6055,0.050684,0.523599,-0.550424,0.082729,0.39879,-0.159925,0.0
12.6559,0.050684,0.523599,-0.550424,0.082729,0.394148,-0.159925,0.0
12.7063,0.050684,0.523599,-0.550424,0.082729,0.391861,-0.159925,0.0
12.7567,0.050684,0.523599,-0.550424,0.082729,0.384496,-0.159925,0.0
12.8072,0.050684,0.523599,-0.550424,0.082729,0.380185,-0.159925,0.0
12.8576,0.050684,0.523599,-0.549273,0.082729,0.378283,-0.159925,0.0
12.9082,0.050684,0.523599,-0.534158,0.082729,0.362871,-0.159925,0.0
12.9586,0.050684,0.523599,-0.500665,0.082729,0.327563,-0.159925,0.0
13.0091,0.050684,0.523599,-0.460732,0.082729,0.264278,-0.159925,0.0
13.0595,0.050684,0.523599,-0.421445,0.082729,0.164654,-0.159925,0.0
13.1099,0.050684,0.523599,-0.393746,0.082729,0.083444,-0.159925,0.0
13.1605,0.050684,0.523599,-0.380796,0.082729,0.034889,-0.159925,0.0
13.211,0.050684,0.523599,-0.379365,0.082729,0.028693,-0.159925,0.0
13.2614,0.050684,0.523599,-0.379365,0.082729,0.033702,-0.159925,0.0
13.3118,0.050684,0.523599,-0.379365,0.082729,0.045413,-0.159925,0.0
13.3622,0.050684,0.523599,-0.379365,0.082729,0.059882,-0.159925,0.0
13.4127,0.050684,0.523599,-0.379365,0.082729,0.078854,-0.159925,0.0
13.4631,0.050684,0.523599,-0.379365,0.082729,0.092223,-0.159925,0.0
13.5136,0.050684,0.523599,-0.376799,0.082729,0.094405,-0.159925,0.0
13.564,0.050684,0.523599,-0.364163,0.082729,0.075224,-0.159925,0.0
13.6145,0.050684,0.523599,-0.344947,0.082729,0.040038,-0.159925,0.0
13.665,0.050684,0.523599,-0.320914,0.082729,0.0,-0.159925,0.0
13.7155,0.050684,0.523599,-0.293425,0.082729,-0.041678,-0.159925,0.0
13.766,0.050684,0.523599,-0.274401,0.082729,-0.074491,-0.159925,0.0
13.8163,0.050684,0.523599,-0.261817,0.082729,-0.088506,-0.159925,0.0
13.8668,0.050684,0.523599,-0.258501,0.082729,-0.090164,-0.159925,0.0
13.9172,0.050684,0.523599,-0.258501,0.082729,-0.087877,-0.159925,0.0
13.9676,0.050684,0.523599,-0.258501,0.082729,-0.087877,-0.159925,0.0
14.0181,0.050684,0.523599,-0.258501,0.082729,-0.087877,-0.159925,0.0
14.0685,0.050684,0.523599,-0.258501,0.082729,-0.087877,-0.159925,0.0
14.119,0.050684,0.523599,-0.258501,0.082729,-0.087877,-0.159925,0.0
14.1694,0.050684,0.523599,-0.258501,0.082729,-0.087877,-0.159925,0.0
14.2199,0.050684,0.523599,-0.258501,0.082729,-0.087877,-0.159925,0.0
14.2705,0.050684,0.523599,-0.258501,0.082729,-0.087877,-0.159925,0.0
14.321,0.050684,0.523599,-0.258501,0.082729,-0.087877,-0.159925,0.0
14.3713,0.050684,0.523599,-0.258501,0.082729,-0.087877,-0.159925,0.0
14.4217,0.050684,0.523599,-0.258501,0.08772,-0.087877,-0.159925,0.0
14.4722,0.050684,0.523599,-0.258501,0.094178,-0.087877,-0.159925,0.0
14.5226,0.050684,0.523599,-0.258501,0.093672,-0.087877,-0.159925,0.0
14.5731,0.044611,0.523599,-0.258501,0.103934,-0.087877,-0.159925,0.0
14.6235,0.031329,0.523599,-0.258501,0.116728,-0.087877,-0.159925,0.0
14.6741,0.014678,0.523599,-0.258501,0.118194,-0.087877,-0.159925,0.0
14.7246,-0.004381,0.523599,-0.258501,0.118194,-0.087877,-0.159925,0.0
14.775,-0.02447,0.523599,-0.258501,0.118194,-0.087877,-0.159925,0.0
14.8255,-0.045588,0.523599,-0.258501,0.118194,-0.086237,-0.159925,0.0
14.8759,-0.068452,0.523599,-0.258501,0.118194,-0.086237,-0.159925,0.0
14.9263,-0.093777,0.523599,-0.258501,0.118194,-0.079098,-0.159925,0.0
14.9767,-0.125367,0.523599,-0.258501,0.118194,-0.065432,-0.159925,0.0
15.0272,-0.155683,0.523599,-0.258501,0.118194,-0.045536,-0.159925,0.0
15.0777,-0.191271,0.523599,-0.258501,0.118194,-0.02995,-0.159925,0.0
15.1281,-0.221098,0.523599,-0.258501,0.118194,-0.0148,-0.159925,0.0
15.1786,-0.249181,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.229,-0.274069,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.2795,-0.295921,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.33,-0.314875,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.3805,-0.331141,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.431,-0.347268,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.4814,-0.360114,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.5318,-0.372383,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.5822,-0.388388,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.6327,-0.404986,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.6831,-0.422858,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.7335,-0.439177,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.784,-0.451761,0.523599,-0.258501,0.118194,-0.009687,-0.159925,0.0
15.8346,-0.459248,0.523599,-0.258501,0.118194,0.0,-0.159925,0.0
15.885,-0.46047,0.523599,-0.258501,0.118194,0.016493,-0.159925,0.0
15.9354,-0.46047,0.523599,-0.258501,0.118194,0.036774,-0.159925,0.0
15.986,-0.46047,0.523599,-0.258501,0.118194,0.053198,-0.159925,0.0
16.0364,-0.46047,0.523599,-0.258501,0.118194,0.064071,-0.159925,0.0
16.0868,-0.46047,0.523599,-0.258501,0.118194,0.080163,-0.159925,0.0
16.1372,-0.46047,0.523599,-0.258501,0.118194,0.098594,-0.159925,0.0
16.1877,-0.46047,0.523599,-0.258501,0.118194,0.125768,-0.159925,0.0
16.2381,-0.46047,0.523599,-0.258501,0.118194,0.154182,-0.159925,0.0
16.2886,-0.46047,0.523599,-0.258501,0.118194,0.188513,-0.159925,0.0
16.3391,-0.458236,0.523599,-0.258501,0.118194,0.228882,-0.159925,0.0
16.3896,-0.455758,0.523599,-0.258501,0.118194,0.260892,-0.159925,0.0
16.4401,-0.454396,0.523599,-0.258501,0.118194,0.293285,-0.159925,0.0
16.4905,-0.454396,0.523599,-0.258501,0.120602,0.329047,-0.159925,0.0
16.541,-0.454396,0.523599,-0.258501,0.139923,0.366362,-0.159925,0.0
16.5914,-0.454396,0.523599,-0.258501,0.17757,0.404253,-0.159925,0.0
16.6418,-0.454396,0.523599,-0.258501,0.225601,0.439875,-0.159925,0.0
16.6923,-0.454396,0.523599,-0.258501,0.277333,0.462547,-0.159925,0.0
16.7427,-0.454396,0.523599,-0.256878,0.320984,0.483229,-0.159925,0.0
16.7932,-0.454396,0.523599,-0.251746,0.329518,0.49419,-0.159925,0.0
