dt,j1,j2,j3,j4,j5,j6,gripper_m
1.4046,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.455,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.5055,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.5558,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.6061,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.6565,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.7068,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.7572,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.8075,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.858,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.9083,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
1.9585,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.0089,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.0592,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.1096,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.16,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.2105,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.2607,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.3111,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.3615,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.4118,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.462,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.5124,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.5628,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.6131,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.6635,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.7139,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.7642,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.8147,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.8651,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.9154,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
2.9659,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.0164,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.0666,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.1169,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.1673,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.2175,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.2679,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.3181,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.3685,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.4188,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.4692,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.5194,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.5698,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.62,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.6705,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.7208,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.7711,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.8215,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.8719,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.9221,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
3.9726,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
4.0229,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
4.0733,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
4.1236,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
4.1739,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
4.224,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
4.2744,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
4.3247,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
4.3752,-0.060022,-0.028414,-0.068242,-0.017925,-0.221308,0.023684,0.0
4.4254,-0.060022,-0.028414,-0.072885,-0.017925,-0.221308,0.023684,0.0
4.4757,-0.060022,-0.028414,-0.088855,-0.017925,-0.213401,0.023684,0.0
4.5261,-0.060022,-0.028414,-0.119241,-0.017925,-0.187501,0.023684,0.0
4.5765,-0.060022,-0.026564,-0.166155,-0.017925,-0.122121,0.023684,0.0
4.6267,-0.060022,-0.018256,-0.225252,-0.012793,-0.034558,0.023684,0.0
4.6772,-0.060022,-0.001152,-0.298539,-0.012793,0.054332,0.023684,0.0
4.7274,-0.060022,0.019565,-0.364826,-0.012793,0.151023,0.023684,0.0
4.7777,-0.060022,0.048014,-0.431184,-0.012793,0.229127,0.023684,0.0
4.8279,-0.060022,0.083287,-0.496197,-0.012793,0.306742,0.023684,0.0
4.8783,-0.060022,0.125035,-0.567564,-0.012793,0.375874,0.023684,0.0
4.9286,-0.060022,0.178338,-0.626242,-0.012793,0.430381,0.023684,0.0
4.979,-0.060022,0.229598,-0.680277,-0.012793,0.472234,0.023684,0.0
5.0293,-0.060022,0.282726,-0.728064,-0.012793,0.503021,0.023684,0.0
5.0797,-0.060022,0.337425,-0.770511,-0.012793,0.520544,0.023684,0.0
5.1301,-0.060022,0.391687,-0.805382,-0.012793,0.521627,0.023684,0.0
5.1805,-0.060022,0.444012,-0.83514,-0.012793,0.521627,0.023684,0.0
5.2308,-0.060022,0.494085,-0.861529,-0.012793,0.521627,0.023684,0.0
5.281,-0.060022,0.547265,-0.878145,-0.012793,0.521627,0.023684,0.0
5.3313,-0.060022,0.591352,-0.890642,-0.012793,0.521627,0.023684,0.0
5.3818,-0.060022,0.631652,-0.898216,-0.012793,0.521627,0.023684,0.0
5.4322,-0.060022,0.672598,-0.898722,-0.012793,0.521627,0.023684,0.0
5.4825,-0.060022,0.704013,-0.898722,-0.012793,0.527351,0.023684,0.0
5.5328,-0.060022,0.731276,-0.898722,-0.012793,0.545764,0.023684,0.0
5.5831,-0.060022,0.753528,-0.898722,-0.012793,0.575644,0.023684,0.0
5.6335,-0.060022,0.77456,-0.898722,-0.012793,0.613396,0.023684,0.0
5.6839,-0.060022,0.794195,-0.898722,-0.012793,0.659089,0.023684,0.0
5.7343,-0.060022,0.814772,-0.898722,-0.012793,0.710838,0.023684,0.0
5.7847,-0.060022,0.832906,-0.898722,-0.012793,0.77552,0.023684,0.0
5.8348,-0.060022,0.851616,-0.898722,-0.012793,0.830271,0.023684,0.0
5.8853,-0.060022,0.872438,-0.898722,-0.012793,0.879175,0.023684,0.0
5.9356,-0.060022,0.893504,-0.898722,-0.012793,0.918567,0.023684,0.0
5.9857,-0.060022,0.91553,-0.898722,-0.012793,0.946143,0.023684,0.0
6.036,-0.060022,0.94178,-0.898722,-0.012793,0.962514,0.023684,0.0
6.0864,-0.060022,0.96679,-0.898722,-0.012793,0.964347,0.023684,0.0
6.1367,-0.060022,0.993703,-0.898722,-0.012793,0.964347,0.023684,0.0
6.187,-0.060022,1.026795,-0.898722,-0.012793,0.964347,0.023684,0.0
6.2374,-0.060022,1.058211,-0.898722,-0.012793,0.964347,0.023684,0.0
6.2876,-0.060022,1.091162,-0.898722,-0.012793,0.964347,0.023684,0.0
6.338,-0.060022,1.125545,-0.898722,-0.012793,0.964347,0.023684,0.0
6.3882,-0.060022,1.161325,-0.898722,-0.012793,0.964347,0.023684,0.0
6.4386,-0.060022,1.197052,-0.900293,-0.012793,0.964347,0.023684,0.0
6.4888,-0.060022,1.237421,-0.900293,-0.012793,0.964347,0.023684,0.0
6.5392,-0.060022,1.272275,-0.900293,-0.012793,0.964347,0.023684,0.0
6.5896,-0.060022,1.30582,-0.900293,-0.012793,0.964347,0.023684,0.0
6.64,-0.060022,1.338982,-0.900293,-0.012793,0.962567,0.023684,0.0
6.6903,-0.060022,1.371707,-0.900293,-0.012793,0.962567,0.023684,0.0
6.7407,-0.060022,1.402581,-0.900293,-0.012793,0.962567,0.023684,0.0
6.7908,-0.060022,1.431537,-0.900293,-0.012793,0.96131,0.023684,0.0
6.8413,-0.060022,1.462342,-0.900293,-0.012793,0.96131,0.023684,0.0
6.8916,-0.060022,1.486794,-0.900293,-0.012793,0.96131,0.023684,0.0
6.9419,-0.060022,1.508872,-0.900293,-0.012793,0.96131,0.023684,0.0
6.9921,-0.060022,1.530985,-0.900293,-0.014696,0.96131,0.023684,0.0
7.0424,-0.060022,1.547287,-0.900293,-0.019722,0.96131,0.023684,0.0
7.093,-0.060022,1.562576,-0.900293,-0.019722,0.96042,0.023684,0.0
7.1432,-0.060022,1.576783,-0.900293,-0.019722,0.953613,0.023684,0.0
7.1935,-0.060022,1.59085,-0.900293,-0.019722,0.946073,0.023684,0.0
7.2439,-0.060022,1.603591,-0.900293,-0.019722,0.944014,0.023684,0.0
7.2942,-0.060022,1.615093,-0.900293,-0.019722,0.944014,0.023684,0.0
7.3446,-0.060022,1.628253,-0.900293,-0.019722,0.940122,0.023684,0.0
7.395,-0.060022,1.639231,-0.900293,-0.019722,0.932564,0.023684,0.0
7.4453,-0.060022,1.649511,-0.900293,-0.019722,0.92026,0.023684,0.0
7.4957,-0.060022,1.662042,-0.900293,-0.019722,0.904342,0.023684,0.0
7.5461,-0.060022,1.673596,-0.900293,-0.019722,0.88483,0.023684,0.0
7.5963,-0.060022,1.68077,-0.900293,-0.019722,0.865613,0.023684,0.0
7.6466,-0.060022,1.687611,-0.900293,-0.019722,0.846642,0.023684,0.0
7.6971,-0.060022,1.687733,-0.900293,-0.019722,0.838247,0.023684,0.0
7.7474,-0.060022,1.687733,-0.900293,-0.021485,0.836362,0.023684,0.0
7.7977,-0.060022,1.687733,-0.900293,-0.021328,0.836362,0.023684,0.0
7.848,-0.061942,1.687733,-0.900293,-0.023353,0.836362,0.023684,0.0
7.8983,-0.061942,1.687733,-0.900293,-0.042813,0.836362,0.023684,0.0
7.9487,-0.061942,1.687733,-0.900293,-0.068365,0.836362,0.023684,0.0
7.9992,-0.061942,1.687733,-0.900293,-0.099641,0.836362,0.023684,0.0
8.0495,-0.061942,1.687733,-0.900293,-0.128317,0.836362,0.023684,0.0
8.0998,-0.061942,1.687733,-0.900293,-0.14207,0.836362,0.023684,0.0
8.1501,-0.061942,1.687733,-0.900293,-0.149051,0.833849,0.023684,0.0
8.2005,-0.061942,1.687733,-0.900293,-0.149051,0.833953,0.023684,0.0
8.2508,-0.061942,1.687733,-0.900293,-0.149051,0.833953,0.023684,0.0
8.3011,-0.061942,1.687733,-0.900293,-0.149051,0.833953,0.023684,0.0
8.3513,-0.061942,1.687733,-0.900293,-0.149051,0.833953,0.023684,0.0
8.4016,-0.061942,1.687733,-0.900293,-0.149051,0.833953,0.023684,0.0
8.452,-0.061942,1.687733,-0.900293,-0.149051,0.833953,0.023684,0.0
8.5023,-0.061942,1.687733,-0.900293,-0.149051,0.82596,0.023684,0.0
8.5527,-0.061942,1.689252,-0.900293,-0.149051,0.814022,0.023684,0.0
8.6031,-0.061942,1.694627,-0.900293,-0.140935,0.810095,0.023684,0.0
8.6532,-0.061942,1.705012,-0.900293,-0.115995,0.807616,0.023684,0.0
8.7036,-0.060092,1.718381,-0.900293,-0.089535,0.809536,0.023684,0.0
8.7539,-0.060092,1.732187,-0.900293,-0.071192,0.809536,0.023684,0.0
8.8043,-0.060092,1.740547,-0.900293,-0.066043,0.809536,0.023684,0.0
8.8547,-0.060092,1.743374,-0.900293,-0.066043,0.809536,0.023684,0.0
8.9051,-0.060092,1.743374,-0.900293,-0.066043,0.809536,0.023684,0.0
8.9554,-0.060092,1.743374,-0.900293,-0.066043,0.809536,0.023684,0.0
9.0058,-0.060092,1.743374,-0.900293,-0.066043,0.809536,0.023684,0.0
9.056,-0.060092,1.743374,-0.900293,-0.071017,0.809536,0.023684,0.0
9.1064,-0.060092,1.743374,-0.900293,-0.081036,0.809536,0.023684,0.0
9.1568,-0.060092,1.743374,-0.900293,-0.088802,0.809536,0.023684,0.0
9.207,-0.060092,1.746778,-0.900293,-0.103219,0.809536,0.023684,0.0
9.2574,-0.060092,1.753986,-0.900293,-0.11582,0.809536,0.023684,0.0
9.3077,-0.060092,1.77013,-0.900939,-0.126501,0.809536,0.023684,0.0
9.358,-0.060092,1.786187,-0.900939,-0.126501,0.802642,0.023684,0.0
9.4083,-0.060092,1.795071,-0.900939,-0.126501,0.786533,0.023684,0.0
9.4589,-0.060092,1.798893,-0.900939,-0.126501,0.775659,0.023684,0.0
9.509,-0.060092,1.800499,-0.900939,-0.126501,0.773914,0.023684,0.0
9.5595,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
9.6098,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
9.6601,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
9.7105,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
9.761,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
9.8112,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
9.8617,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
9.9119,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
9.9621,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.0125,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.0628,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.1131,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.1635,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.214,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.2644,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.3147,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.365,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.4152,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.4658,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.5159,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.5663,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.6166,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.667,-0.060092,1.800499,-0.900939,-0.126501,0.774123,0.023684,0.0
10.7172,-0.060092,1.800499,-0.900939,-0.117897,0.774123,0.023684,0.0
10.7675,-0.060092,1.800499,-0.900939,-0.110514,0.774123,0.023684,0.0
10.8178,-0.060092,1.800499,-0.900939,-0.108647,0.774123,0.023684,0.0
10.8682,-0.060092,1.800499,-0.900939,-0.108647,0.776986,0.023684,0.0
10.9186,-0.060092,1.800499,-0.900939,-0.108647,0.774996,0.023684,0.0
10.9689,-0.060092,1.800499,-0.900939,-0.108647,0.77339,0.023684,0.0
11.0194,-0.060092,1.800499,-0.900939,-0.108647,0.77339,0.023684,0.0
11.0697,-0.060092,1.800499,-0.900939,-0.108647,0.77339,0.023684,0.0
11.1201,-0.060092,1.800499,-0.900939,-0.108647,0.77339,0.023684,0.0
11.1704,-0.060092,1.800499,-0.900939,-0.108647,0.77339,0.023684,0.0
11.2207,-0.060092,1.800499,-0.900939,-0.108647,0.77339,0.023684,0.0
11.271,-0.060092,1.800499,-0.900939,-0.108647,0.77339,0.023684,0.0
11.3212,-0.060092,1.800499,-0.900939,-0.108647,0.77339,0.023684,0.0
11.3715,-0.060092,1.800499,-0.900939,-0.11479,0.77339,0.023684,0.0
11.4218,-0.060092,1.800499,-0.900939,-0.125681,0.77339,0.023684,0.0
11.472,-0.060092,1.800499,-0.900939,-0.125681,0.77339,0.023684,0.0
11.5223,-0.060092,1.800499,-0.900939,-0.135944,0.77339,0.023684,0.0
11.5726,-0.060092,1.800499,-0.900939,-0.147969,0.77339,0.023684,0.0
11.6229,-0.060092,1.800499,-0.900939,-0.1505,0.775502,0.023684,0.0
11.6733,-0.060092,1.800499,-0.900939,-0.1505,0.775502,0.023684,0.0
11.7236,-0.060092,1.800499,-0.900939,-0.1505,0.775502,0.023684,0.0
11.7742,-0.060092,1.800499,-0.900939,-0.1505,0.775502,0.023684,0.0
11.8246,-0.060092,1.800499,-0.900939,-0.1505,0.775502,0.023684,0.0
11.8751,-0.060092,1.800499,-0.900939,-0.1505,0.775502,0.023684,0.0
11.9254,-0.060092,1.800499,-0.900939,-0.1505,0.775502,0.023684,0.0
11.9757,-0.060092,1.800499,-0.900939,-0.154479,0.775502,0.023684,0.0
12.0259,-0.060092,1.800499,-0.900939,-0.158842,0.775502,0.023684,0.0
12.0762,-0.060092,1.800499,-0.900939,-0.158842,0.775502,0.023684,0.0
12.1265,-0.060092,1.800499,-0.900939,-0.158842,0.775502,0.023684,0.0
12.1769,-0.060092,1.800499,-0.900939,-0.158842,0.775502,0.023684,0.0
12.2271,-0.060092,1.800499,-0.900939,-0.15694,0.775502,0.023684,0.0
12.2775,-0.060092,1.800499,-0.900939,-0.15694,0.775502,0.023684,0.0
12.3277,-0.060092,1.800499,-0.900939,-0.15694,0.775502,0.023684,0.0
12.3781,-0.060092,1.800499,-0.900939,-0.15694,0.775502,0.023684,0.0
12.4285,-0.060092,1.800499,-0.900939,-0.15694,0.775502,0.023684,0.0
12.4789,-0.060092,1.800499,-0.900939,-0.15694,0.775502,0.023684,0.0
12.5293,-0.060092,1.800499,-0.900939,-0.15694,0.775502,0.023684,0.0
12.5795,-0.060092,1.800499,-0.900939,-0.15694,0.775502,0.023684,0.0
12.6299,-0.060092,1.800499,-0.900939,-0.15694,0.775502,0.023684,0.0
12.6801,-0.060092,1.800499,-0.900939,-0.158895,0.775502,0.023684,0.0
12.7304,-0.060092,1.800499,-0.900939,-0.158895,0.775502,0.023684,0.0
12.7807,-0.060092,1.800499,-0.900939,-0.158895,0.775502,0.023684,0.0
12.8309,-0.060092,1.800499,-0.900939,-0.158895,0.775502,0.023684,0.0
12.8813,-0.060092,1.800499,-0.900939,-0.158895,0.775502,0.023684,0.0
12.9316,-0.060092,1.800499,-0.900939,-0.158895,0.775502,0.023684,0.0
12.9821,-0.060092,1.800499,-0.900939,-0.158895,0.775502,0.023684,0.0
13.0323,-0.060092,1.800499,-0.900939,-0.158895,0.775502,0.023684,0.0
13.0826,-0.060092,1.800499,-0.900939,-0.158895,0.775502,0.023684,0.0
13.133,-0.060092,1.800499,-0.900939,-0.158895,0.775502,0.023684,0.0
13.1832,-0.060092,1.800499,-0.900939,-0.158895,0.777544,0.023684,0.0
13.2335,-0.060092,1.800499,-0.900939,-0.158895,0.777544,0.023684,0.0
13.2839,-0.060092,1.800499,-0.900939,-0.158895,0.779342,0.023684,0.0
13.3343,-0.060092,1.800499,-0.900939,-0.158895,0.779342,0.023684,0.0
13.3847,-0.060092,1.800499,-0.900939,-0.158895,0.779342,0.023684,0.0
13.435,-0.060092,1.800499,-0.900939,-0.158895,0.781244,0.023684,0.0
13.4854,-0.060092,1.800499,-0.900939,-0.158895,0.781279,0.023684,0.0
13.5357,-0.060092,1.800499,-0.900939,-0.158895,0.783147,0.023684,0.0
13.5862,-0.060092,1.800499,-0.900939,-0.158895,0.783234,0.023684,0.0
13.6365,-0.060092,1.800499,-0.900939,-0.158895,0.783234,0.023684,0.0
13.6869,-0.060092,1.800499,-0.900939,-0.160815,0.78477,0.023684,0.0
13.7372,-0.060092,1.800499,-0.900939,-0.160815,0.787283,0.023684,0.0
13.7875,-0.060092,1.800499,-0.900939,-0.160815,0.789168,0.023684,0.0
13.8378,-0.060092,1.800499,-0.900939,-0.160815,0.789168,0.023684,0.0
13.8881,-0.060092,1.800499,-0.900939,-0.160815,0.789168,0.023684,0.0
13.9385,-0.060092,1.800499,-0.900939,-0.160815,0.791053,0.023684,0.0
13.9888,-0.060092,1.800499,-0.900939,-0.160815,0.791053,0.023684,0.0
14.0393,-0.060092,1.800499,-0.900939,-0.160815,0.791053,0.023684,0.0
14.0896,-0.060092,1.800499,-0.900939,-0.160815,0.791053,0.023684,0.0
14.1398,-0.060092,1.800499,-0.900939,-0.160815,0.792886,0.023684,0.0
14.19,-0.060092,1.800499,-0.900939,-0.160815,0.792955,0.023684,0.0
14.2405,-0.060092,1.798754,-0.900939,-0.160815,0.794474,0.023684,0.0
14.2908,-0.060092,1.796816,-0.900939,-0.160815,0.79683,0.023684,0.0
14.3412,-0.060092,1.792314,-0.900939,-0.160815,0.811002,0.023684,0.0
14.3915,-0.060092,1.788282,-0.900939,-0.162926,0.9071,0.023684,0.0
14.4419,-0.060092,1.784006,-0.900939,-0.179402,1.026411,0.013387,0.0
14.4923,-0.060092,1.784006,-0.900939,-0.199439,1.105142,0.0,0.0
14.5426,-0.060092,1.77959,-0.900939,-0.204064,1.114567,0.0,0.0
14.593,-0.060092,1.77945,-0.900939,-0.204064,1.098074,0.0,0.0
14.6432,-0.060092,1.777792,-0.900939,-0.204064,1.078421,0.0,0.0
14.6936,-0.060092,1.777792,-0.900939,-0.199858,1.071039,0.0,0.0
14.7439,-0.060092,1.777792,-0.900939,-0.199875,1.071039,0.0,0.0
14.7942,-0.060092,1.777792,-0.900939,-0.199875,1.071039,0.0,0.0
14.8447,-0.060092,1.777792,-0.900939,-0.199875,1.071039,0.0,0.0
14.8951,-0.060092,1.777792,-0.900939,-0.199875,1.074966,0.0,0.0
14.9454,-0.060092,1.777792,-0.900939,-0.199875,1.076257,0.0,0.0
14.9957,-0.060092,1.777792,-0.900939,-0.199875,1.076257,0.0,0.0
15.046,-0.060092,1.777792,-0.900939,-0.199875,1.076257,0.0,0.0
15.0964,-0.060092,1.777792,-0.900939,-0.199875,1.074303,0.0,0.0
15.1467,-0.060092,1.777792,-0.900939,-0.199875,1.07418,0.0,0.0
15.1971,-0.060092,1.777792,-0.900939,-0.199875,1.07418,0.0,0.0
15.2473,-0.060092,1.777792,-0.900939,-0.199875,1.076135,0.0,0.0
15.2978,-0.060092,1.777792,-0.900939,-0.199875,1.07617,0.0,0.0
15.3481,-0.060092,1.777792,-0.900939,-0.199875,1.07617,0.0,0.0
15.3984,-0.060092,1.777792,-0.900939,-0.199875,1.07617,0.0,0.0
15.4488,-0.060092,1.777792,-0.900939,-0.199875,1.07617,0.0,0.0
15.499,-0.060092,1.777792,-0.900939,-0.199875,1.07617,0.0,0.0
15.5494,-0.060092,1.777792,-0.900939,-0.199875,1.07617,0.0,0.0
15.5999,-0.060092,1.777792,-0.900939,-0.199875,1.07617,0.0,0.0
15.6502,-0.060092,1.777792,-0.900939,-0.199875,1.07617,0.0,0.0
15.7005,-0.060092,1.777792,-0.900939,-0.201847,1.07617,0.0,0.0
15.751,-0.060092,1.777792,-0.900939,-0.20368,1.07617,0.0,0.0
15.8012,-0.060092,1.777792,-0.900939,-0.205722,1.07617,0.0,0.0
15.8515,-0.060092,1.777792,-0.900939,-0.207939,1.07617,0.0,0.0
15.9017,-0.060092,1.777792,-0.900939,-0.207939,1.07617,0.0,0.0
15.9521,-0.060092,1.777792,-0.900939,-0.207939,1.07617,0.0,0.0
16.0024,-0.060092,1.777792,-0.900939,-0.207939,1.07816,0.0,0.0
16.0526,-0.060092,1.777792,-0.900939,-0.207939,1.07816,0.0,0.0
16.1031,-0.060092,1.777792,-0.900939,-0.207939,1.07816,0.0,0.0
16.1534,-0.060092,1.777792,-0.900939,-0.211883,1.07816,0.0,0.0
16.2038,-0.060092,1.777792,-0.900939,-0.211883,1.07816,0.0,0.0
16.2542,-0.060092,1.777792,-0.900939,-0.214169,1.07816,0.0,0.0
16.3045,-0.060092,1.777792,-0.900939,-0.222372,1.07816,0.0,0.0
16.3548,-0.060092,1.777792,-0.900939,-0.222355,1.076257,0.0,0.0
16.4052,-0.060092,1.777792,-0.900939,-0.222355,1.076257,0.0,0.0
16.4553,-0.060092,1.777792,-0.900939,-0.222355,1.076257,0.0,0.0
16.5056,-0.060092,1.777792,-0.900939,-0.224362,1.076257,0.0,0.0
16.5559,-0.060092,1.777792,-0.900939,-0.224362,1.076257,0.0,0.0
