dt,j1,j2,j3,j4,j5,j6,gripper_m
5.1384,0.0,0.0,0.000681,0.0,0.0,0.0,0.0
5.1887,0.0,0.0,0.000681,0.0,0.0,0.0,0.0
5.2389,0.0,0.0,0.000681,0.0,0.0,0.0,0.0
5.2892,0.0,-0.000716,-0.005864,0.0,-0.006685,0.0,0.0
5.3397,0.0,0.00459,-0.053006,0.005585,0.026023,0.0,0.0
5.3899,0.0,0.019391,-0.154479,0.008238,0.109135,0.0,0.0
5.4402,0.0,0.045553,-0.276094,0.008273,0.251729,0.018972,0.0
5.4906,0.0,0.084701,-0.411025,0.009721,0.395003,0.057264,0.0
5.5407,0.0,0.131807,-0.541453,0.010367,0.531575,0.082868,0.0
5.5912,0.0,0.172648,-0.637569,0.010367,0.625264,0.093218,0.0
5.6414,0.0,0.212232,-0.715463,0.010367,0.692337,0.095522,0.0
5.6917,0.0,0.254155,-0.784735,0.0,0.738763,0.095522,0.0
5.7421,0.0,0.307003,-0.849958,0.0,0.757665,0.103568,0.0
5.7924,0.0,0.338088,-0.876941,0.0,0.755762,0.121789,0.0
5.8425,0.0,0.363988,-0.89387,0.0,0.751347,0.137846,0.0
5.8929,0.0,0.382576,-0.902859,0.0,0.745936,0.137951,0.0
5.9433,0.0,0.398371,-0.908339,-0.006056,0.744243,0.137951,0.0
5.9936,0.0,0.414202,-0.911463,-0.026354,0.739182,0.137951,0.0
6.0441,0.0,0.427326,-0.911463,-0.048695,0.730647,0.137951,0.0
6.0943,0.0,0.444099,-0.911463,-0.069045,0.714747,0.137951,0.0
6.1446,0.0,0.458917,-0.911463,-0.077004,0.70068,0.137951,0.0
6.1949,0.0,0.473595,-0.911463,-0.077004,0.68382,0.137951,0.0
6.2455,0.0,0.488587,-0.911463,-0.077004,0.671847,0.137951,0.0
6.2957,0.0,0.507559,-0.911463,-0.077004,0.654603,0.137951,0.0
6.346,0.0,0.535886,-0.911463,-0.077004,0.625893,0.137951,0.0
6.3961,0.0,0.556376,-0.911463,-0.077004,0.60987,0.137951,0.0
6.4463,0.0,0.577896,-0.911463,-0.077004,0.599276,0.137951,0.0
6.4967,0.0,0.595489,-0.911463,-0.077004,0.583202,0.137951,0.0
6.5471,0.0,0.608945,-0.911463,-0.077004,0.570758,0.137951,0.0
6.5975,0.0,0.623868,-0.911463,-0.077004,0.558174,0.137951,0.0
6.6478,0.0,0.636207,-0.911463,-0.077004,0.550878,0.137951,0.0
6.6981,0.0,0.646732,-0.911463,-0.077004,0.548924,0.137951,0.0
6.7486,0.0,0.660188,-0.911463,-0.077004,0.548924,0.137951,0.0
6.7988,0.0,0.669857,-0.911463,-0.077004,0.548924,0.137951,0.0
6.8491,0.0,0.676978,-0.911463,-0.077004,0.548924,0.137951,0.0
6.8994,0.0,0.686106,-0.911463,-0.077004,0.548924,0.137951,0.0
6.95,0.0,0.701238,-0.911463,-0.077004,0.548924,0.137951,0.0
7.0001,-0.000384,0.712251,-0.911463,-0.077004,0.548924,0.137951,0.0
7.0504,-0.000384,0.722531,-0.911463,-0.077004,0.548924,0.137951,0.0
7.1006,-0.000384,0.734539,-0.911463,-0.077004,0.548924,0.137951,0.0
7.1511,-0.000384,0.746547,-0.911463,-0.077004,0.548924,0.137951,0.0
7.2013,-0.000384,0.757805,-0.911463,-0.077004,0.548924,0.137951,0.0
7.2516,-0.000384,0.766444,-0.911463,-0.077004,0.548924,0.137951,0.0
7.3021,-0.000384,0.777213,-0.911463,-0.077004,0.556079,0.137951,0.0
7.3525,-0.000384,0.786096,-0.911463,-0.079395,0.569518,0.137951,0.0
7.4027,-0.000384,0.797441,-0.911463,-0.085731,0.588333,0.137951,0.0
7.4532,-0.002147,0.810252,-0.911463,-0.107844,0.608003,0.137951,0.0
7.5036,-0.002147,0.820828,-0.911463,-0.128753,0.632001,0.137951,0.0
7.5539,-0.002147,0.835,-0.911463,-0.135315,0.652806,0.137951,0.0
7.6043,-0.002147,0.848823,-0.911463,-0.135315,0.670049,0.137951,0.0
7.6547,-0.002147,0.862926,-0.911463,-0.135315,0.685146,0.137951,0.0
7.705,-0.002147,0.877028,-0.911463,-0.135315,0.693088,0.137951,0.0
7.7554,-0.002147,0.894062,-0.911463,-0.137148,0.697905,0.137951,0.0
7.8057,-0.002147,0.90785,-0.911463,-0.155422,0.698516,0.137951,0.0
7.856,-0.002147,0.922267,-0.911463,-0.168896,0.698516,0.137951,0.0
7.9065,-0.002147,0.935444,-0.911463,-0.181985,0.700296,0.137951,0.0
7.957,-0.002147,0.949965,-0.911463,-0.200469,0.702425,0.137951,0.0
8.0073,-0.002147,0.962497,-0.911463,-0.209143,0.710716,0.137951,0.0
8.0576,-0.002147,0.975081,-0.911463,-0.209143,0.722008,0.137951,0.0
8.1079,-0.002147,0.987926,-0.911463,-0.209143,0.737035,0.137951,0.0
8.1582,-0.002147,1.003739,-0.911463,-0.209143,0.748188,0.137951,0.0
8.2085,-0.002147,1.017841,-0.911463,-0.209143,0.75304,0.137951,0.0
8.2589,-0.002147,1.032258,-0.911463,-0.209143,0.755483,0.137951,0.0
8.3095,-0.002147,1.046168,-0.911463,-0.209143,0.757892,0.137951,0.0
8.3598,-0.002147,1.061073,-0.911463,-0.209143,0.757892,0.137951,0.0
8.4103,-0.002147,1.074529,-0.911463,-0.209143,0.757892,0.137951,0.0
8.4606,-0.002147,1.086904,-0.911463,-0.209143,0.759323,0.137951,0.0
8.5109,-0.002147,1.094967,-0.911463,-0.209143,0.765362,0.137951,0.0
8.5611,-0.002147,1.105963,-0.911463,-0.209143,0.780389,0.137951,0.0
8.6117,-0.002147,1.117604,-0.911463,-0.209143,0.809798,0.137951,0.0
8.662,-0.002147,1.123242,-0.911463,-0.209143,0.833465,0.137951,0.0
8.7122,-0.002147,1.127134,-0.911463,-0.207223,0.858004,0.137951,0.0
8.7626,-0.002147,1.129699,-0.911463,-0.2056,0.875422,0.137951,0.0
8.8129,-0.002147,1.132474,-0.911463,-0.2056,0.890031,0.137951,0.0
8.8632,-0.002147,1.134307,-0.911463,-0.2056,0.905634,0.137951,0.0
8.9135,-0.002147,1.134831,-0.911463,-0.2056,0.916054,0.137951,0.0
8.9639,-0.002147,1.137832,-0.911463,-0.201044,0.92574,0.137951,0.0
9.0142,-0.002147,1.145372,-0.911463,-0.201027,0.937207,0.137951,0.0
9.0647,-0.002147,1.159841,-0.911463,-0.201027,0.94541,0.137951,0.0
9.115,-0.002147,1.177277,-0.911463,-0.201027,0.955044,0.137951,0.0
9.1652,-0.002147,1.194626,-0.911463,-0.201027,0.956929,0.137951,0.0
9.2156,-0.002147,1.210875,-0.911463,-0.201027,0.956929,0.137951,0.0
9.2658,-0.002147,1.221015,-0.911463,-0.201027,0.956929,0.137951,0.0
9.316,-0.002147,1.22735,-0.911463,-0.201027,0.956929,0.137951,0.0
9.3664,-0.002147,1.235204,-0.911463,-0.201027,0.959547,0.137951,0.0
9.4166,-0.002147,1.241383,-0.911463,-0.201027,0.967925,0.137951,0.0
9.467,-0.002147,1.249132,-0.911463,-0.201027,0.981957,0.137951,0.0
9.5174,-0.002147,1.257806,-0.909631,-0.201027,0.986984,0.137951,0.0
9.5676,-0.002147,1.274213,-0.909631,-0.201027,0.992447,0.137951,0.0
9.6178,-0.002147,1.292102,-0.909631,-0.201027,0.994192,0.137951,0.0
9.668,-0.002147,1.311056,-0.909631,-0.201027,0.994192,0.137951,0.0
9.7183,-0.002147,1.330918,-0.909631,-0.201027,0.994192,0.137951,0.0
9.7686,-0.002147,1.350867,-0.909631,-0.201027,0.994192,0.137951,0.0
9.819,-0.002147,1.370398,-0.909631,-0.201027,0.99194,0.137951,0.0
9.8693,-0.002147,1.389596,-0.909631,-0.201027,0.989514,0.137951,0.0
9.9197,-0.002147,1.407154,-0.909631,-0.201027,0.981887,0.137951,0.0
9.9703,-0.002147,1.422513,-0.909631,-0.201027,0.972079,0.137951,0.0
10.0204,-0.002147,1.436528,-0.909631,-0.201027,0.959565,0.137951,0.0
10.0709,-0.002147,1.446372,-0.909631,-0.201027,0.949895,0.137951,0.0
10.121,-0.002147,1.457001,-0.909631,-0.201027,0.94801,0.137951,0.0
10.1714,-0.002147,1.468817,-0.909631,-0.201027,0.946736,0.137951,0.0
10.2218,-0.002147,1.482395,-0.909631,-0.202912,0.948813,0.137951,0.0
10.2719,-0.002147,1.497458,-0.909631,-0.204745,0.948813,0.137951,0.0
10.3225,-0.002147,1.515923,-0.909631,-0.206944,0.946981,0.137951,0.0
10.3728,-0.002147,1.529467,-0.909631,-0.209143,0.946998,0.137951,0.0
10.4232,-0.002147,1.543796,-0.909631,-0.209143,0.946998,0.137951,0.0
10.4735,-0.002147,1.557811,-0.909631,-0.209143,0.946998,0.137951,0.0
10.5238,-0.002147,1.56652,-0.909631,-0.209143,0.945183,0.137951,0.0
10.5743,-0.00391,1.578999,-0.909631,-0.211656,0.943089,0.137951,0.0
10.6247,-0.00391,1.585143,-0.909631,-0.221098,0.940959,0.137951,0.0
10.675,-0.005934,1.595283,-0.909631,-0.228202,0.928061,0.137951,0.0
10.7251,-0.007679,1.601706,-0.909631,-0.230872,0.91258,0.137951,0.0
10.7754,-0.01227,1.610084,-0.909631,-0.230872,0.891532,0.137951,0.0
10.8258,-0.01227,1.61717,-0.909631,-0.232792,0.876801,0.137951,0.0
10.8761,-0.01227,1.625896,-0.90785,-0.241396,0.862001,0.137951,0.0
10.9264,-0.01227,1.636438,-0.90785,-0.250018,0.859941,0.137951,0.0
10.9768,-0.01227,1.652006,-0.90785,-0.257192,0.859941,0.137951,0.0
11.0273,-0.01227,1.663526,-0.90785,-0.257192,0.859941,0.137951,0.0
11.0776,-0.01227,1.674417,-0.90785,-0.257192,0.859941,0.137951,0.0
11.128,-0.01227,1.676895,-0.90785,-0.257192,0.859941,0.137951,0.0
11.1786,-0.01227,1.68077,-0.90785,-0.257192,0.859941,0.137951,0.0
11.2289,-0.01227,1.682794,-0.90785,-0.257192,0.859941,0.137951,0.0
11.2792,-0.01227,1.684103,-0.90785,-0.257192,0.859941,0.137951,0.0
11.3294,-0.01227,1.684103,-0.90785,-0.257192,0.859941,0.137951,0.0
11.3797,-0.01227,1.684103,-0.90785,-0.257192,0.857533,0.137951,0.0
11.4299,-0.01227,1.684958,-0.90785,-0.257192,0.85474,0.137951,0.0
11.4803,-0.01227,1.684958,-0.90785,-0.254888,0.85474,0.137951,0.0
11.5306,-0.01227,1.684958,-0.90785,-0.254888,0.85474,0.136066,0.0
11.5809,-0.01227,1.687402,-0.90607,-0.254888,0.85474,0.136066,0.0
11.6312,-0.01227,1.694366,-0.90607,-0.252793,0.85474,0.129451,0.0
11.6815,-0.01227,1.704157,-0.90607,-0.246004,0.85474,0.129451,0.0
11.7317,-0.01227,1.719254,-0.90607,-0.229598,0.850726,0.129451,0.0
11.7822,-0.01227,1.724106,-0.90607,-0.215374,0.847776,0.129451,0.0
11.8325,-0.01227,1.724874,-0.90607,-0.200329,0.846275,0.129451,0.0
11.8828,-0.01227,1.724874,-0.90607,-0.193574,0.846275,0.129451,0.0
11.9331,-0.01227,1.724874,-0.90607,-0.193574,0.846275,0.129451,0.0
11.9835,-0.01227,1.724874,-0.90607,-0.195564,0.841929,0.129451,0.0
12.0339,-0.01227,1.724874,-0.90607,-0.1971,0.839957,0.129451,0.0
12.0847,-0.01227,1.724874,-0.90607,-0.1971,0.839957,0.129451,0.0
12.135,-0.01227,1.724874,-0.90607,-0.1971,0.839957,0.129451,0.0
12.1853,-0.01227,1.724874,-0.90607,-0.1971,0.839957,0.129451,0.0
12.236,-0.01227,1.724874,-0.90607,-0.1971,0.839957,0.129451,0.0
12.2862,-0.01227,1.722762,-0.90607,-0.1971,0.839957,0.129451,0.0
12.3367,-0.01227,1.720615,-0.90607,-0.1971,0.839957,0.129451,0.0
12.3872,-0.01227,1.718329,-0.90607,-0.1971,0.839957,0.129451,0.0
12.4376,-0.01227,1.712831,-0.90607,-0.1971,0.839957,0.129451,0.0
12.4878,-0.01227,1.705815,-0.90607,-0.199334,0.838142,0.129451,0.0
12.5383,-0.01227,1.704174,-0.90607,-0.202423,0.838125,0.129451,0.0
12.5885,-0.01227,1.704174,-0.90607,-0.204657,0.838125,0.129451,0.0
12.6388,-0.01227,1.704174,-0.90607,-0.206647,0.840446,0.129451,0.0
12.6891,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
12.7395,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
12.7897,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
12.84,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
12.8903,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
12.9407,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
12.991,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
13.0413,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
13.0919,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
13.1422,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
13.1929,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
13.2432,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
13.2934,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
13.3437,-0.01227,1.704174,-0.90607,-0.206647,0.840498,0.129451,0.0
13.3942,-0.01227,1.704174,-0.90607,-0.206647,0.842401,0.129451,0.0
13.4445,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.4949,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.5452,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.5955,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.6458,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.6961,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.7466,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.7971,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.8473,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.8977,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.9481,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
13.9984,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.0488,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.0992,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.1492,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.1996,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.2499,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.3002,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.3504,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.4008,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.4513,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.5014,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.5517,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.6024,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.6527,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.703,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.7534,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.8039,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.8541,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.9046,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
14.9547,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.0052,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.0554,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.1058,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.1559,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.206,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.2563,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.3065,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.3566,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.4069,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.4574,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.5077,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.558,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.6084,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.6589,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.709,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.7593,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.8097,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.86,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.9104,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
15.9606,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.0111,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.0612,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.1113,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.1619,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.2122,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.2626,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.313,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.3632,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.4136,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.4639,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.5143,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.5646,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.6149,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.6653,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.7155,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.7658,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.8161,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.8663,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.9167,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
16.9669,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
17.0174,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
17.0676,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
17.1179,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
17.1682,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.0
17.2185,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.2689,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.3192,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.3694,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.4197,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.4699,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.5201,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.5704,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.6208,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.6711,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.7214,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.7718,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.8222,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.8725,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
17.9229,-0.01227,1.704174,-0.90607,-0.208689,0.842401,0.129451,0.015
